X,Y,OBJECTID,TREE_ID,DATE_PLANTED,SUBURB,BOTANICAL_NAME,COMMON_NAME,FAMILY,TREE_HEIGHT,RARE_SPECIES,HISTORIC_SIGNIFICANCE,COMMUNITY_SIGNIFICANCE,SIGNIFICANT_GROUP,RETIRED
12896337.4515,-3758053.9796,12111,18914,2019/05/10 03:24:19+00,Perth,Eucalyptus camaldulensis 'Obtusa',River Red Gum,Myrtaceae,,No,No,No,No,
12896326.9546,-3758060.1394,12112,18915,2019/05/10 03:22:22+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896327.9948,-3758046.2693,12113,18916,2019/05/10 03:24:19+00,Perth,Ficus macrophylla,Moreton Bay Fig,Moraceae,,No,No,No,No,
12896329.7647,-3758034.1348,12114,18917,2019/05/10 03:24:06+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896326.5279,-3758032.5262,12115,18918,2019/05/10 03:24:19+00,Perth,Eucalyptus eremophila,Sand Mallee,Myrtaceae,,,No,No,No,
12896328.9692,-3758029.4637,12116,18919,2019/05/10 03:21:58+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896333.2654,-3758028.2433,12117,18920,2019/05/10 03:19:28+00,Perth,Eucalyptus camaldulensis,River Red Gum,Myrtaceae,,No,No,No,No,
12896331.5284,-3758013.4086,12118,18921,2019/05/10 03:24:19+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896328.8923,-3758012.8479,12119,18922,2019/05/10 03:24:19+00,Perth,Eucalyptus sargentii,Salt River Mallet,Myrtaceae,,No,No,No,No,
12896329.6537,-3758008.8208,12120,18923,2019/05/10 03:19:45+00,Perth,Eucalyptus eremophila,Sand Mallee,Myrtaceae,,,No,No,No,
12896332.5213,-3758004.9226,12121,18924,2019/05/10 03:21:27+00,Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12896333.8045,-3757995.6348,12122,18925,2019/05/10 03:21:27+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896328.384,-3757992.9498,12123,18926,2019/05/10 03:23:25+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896326.5836,-3757996.0428,12124,18927,2019/05/10 03:22:48+00,Perth,Eucalyptus eremophila,Sand Mallet,Myrtaceae,,,No,No,No,
12896323.2854,-3757992.8834,12125,18928,2019/05/10 03:19:28+00,Perth,Eucalyptus nutans,Moort,Myrtaceae,,No,No,No,No,
12896330.9238,-3757985.1547,12126,18929,2019/05/10 03:23:25+00,Perth,Eucalyptus camaldulensis,River Red Gum,Myrtaceae,,No,No,No,No,
12896333.5512,-3757984.6976,12127,18930,2019/05/10 03:21:45+00,Perth,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12896329.5221,-3757980.8558,12128,18931,2019/05/10 03:24:06+00,Perth,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12896323.8444,-3757974.9374,12129,18932,2019/05/10 03:21:58+00,Perth,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12896320.5468,-3757980.902,12130,18933,2019/05/10 03:23:25+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896319.517,-3757975.4238,12131,18934,2019/05/10 03:24:06+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896316.9665,-3757975.0416,12132,18935,2019/05/10 03:23:43+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896314.4076,-3757974.5408,12133,18936,2019/05/10 03:21:27+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896312.7962,-3757970.7722,12134,18937,2019/05/10 03:23:43+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896320.1943,-3757967.4075,12135,18938,2019/05/10 03:19:28+00,Perth,Melaleuca armillaris,Bracelet Honey-myrtle,Myrtaceae,,No,No,No,No,
12896315.4351,-3757960.9664,12136,18939,2019/05/10 03:23:43+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896307.4011,-3757961.1054,12137,18940,2019/05/10 03:21:14+00,Perth,Melaleuca nesophila,Showy Honey-myrtle,Myrtaceae,,No,No,No,No,
12896351.8345,-3757848.4249,12138,18941,2019/05/10 03:19:45+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12896346.7676,-3757845.3651,12139,18942,2019/05/10 03:23:43+00,Perth,Eucalyptus camaldulensis 'Obtusa',River Red Gum,Myrtaceae,,No,No,No,No,
12896328.6595,-3757858.5439,12140,18943,2019/05/10 03:23:43+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12896315.3498,-3757852.4138,12141,18944,2019/05/10 03:21:27+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12896315.9134,-3757861.5673,12142,18945,2019/05/10 03:21:45+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12896304.7395,-3757863.8029,12143,18946,2019/05/10 03:19:28+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12896300.2655,-3757870.8081,12144,18947,2019/05/10 03:21:14+00,Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12896292.8607,-3757872.0662,12145,18948,2019/05/10 03:23:10+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12896290.4941,-3757872.6681,12146,18949,2019/05/10 03:21:58+00,Perth,Corymbia ficifolia (Hybrid),Red Flowering Gum (hybrid),Myrtaceae,,No,No,No,No,
12896275.8768,-3757888.2272,12147,18950,2019/05/10 03:23:10+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12896280.9581,-3757978.0413,12148,18951,2019/05/10 03:23:10+00,Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12896284.9662,-3757980.2024,12149,18952,2019/05/10 03:19:28+00,Perth,Melaleuca nesophila,Showy Honey-myrtle,Myrtaceae,,No,No,No,No,
12896289.3939,-3757983.0779,12150,18953,2019/05/10 03:21:58+00,Perth,Corymbia calophylla,Marri,Myrtaceae,,No,No,No,No,
12896295.1413,-3757983.3287,12151,18954,2019/05/10 03:21:58+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896300.3457,-3757987.1712,12152,18955,2019/05/10 03:21:58+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896302.3703,-3757990.4353,12153,18956,2019/05/10 03:20:38+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896304.3605,-3757995.1073,12154,18957,2019/05/10 03:20:51+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896308.0421,-3758004.2588,12155,18958,2019/05/10 03:22:22+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896305.5694,-3758008.457,12156,18959,2019/05/10 03:20:38+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896310.7049,-3758023.399,12157,18960,2019/05/10 03:24:06+00,Perth,Corymbia calophylla,Marri,Myrtaceae,,No,No,No,No,
12896307.7191,-3758039.3783,12158,18961,2019/05/10 03:22:22+00,Perth,Corymbia calophylla,Marri,Myrtaceae,,No,No,No,No,
12896305.2843,-3758046.4291,12159,18962,2019/05/10 03:24:19+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896301.0907,-3758060.8928,12160,18963,2019/05/10 03:22:48+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896301.1949,-3758073.071,12161,18964,2019/05/10 03:20:38+00,Perth,Eucalyptus camaldulensis 'Obtusa',River Red Gum,Myrtaceae,,No,No,No,No,
12896294.9119,-3758082.128,12162,18965,2019/05/10 03:24:06+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896290.421,-3758065.0271,12163,18966,2019/05/10 03:23:10+00,Perth,Casuarina obesa,Swamp Sheoak,Casuarinaceae,,No,No,No,No,
12896285.5099,-3758085.7907,12164,18967,2019/05/10 03:19:28+00,Perth,Melaleuca preissiana,Stout Paperbark,Myrtaceae,,No,No,No,No,
12896290.805,-3758096.6517,12165,18968,2019/05/10 03:21:14+00,Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12896286.7077,-3758104.7734,12166,18969,2019/05/10 03:21:27+00,Perth,Agonis flexuosa,WA Peppermint,Myrtaceae,,No,No,No,No,
12896279.4505,-3758104.0096,12167,18970,2019/05/10 03:21:45+00,Perth,Casuarina cristata,Belah,Casuarinaceae,,No,No,No,No,
12896276.5873,-3758105.6357,12168,18971,2019/05/10 03:20:51+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12896275.0995,-3758114.0574,12169,18972,2019/05/10 03:19:45+00,Perth,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12896276.3829,-3758119.4437,12170,18973,2019/05/10 03:21:45+00,Perth,Melaleuca rhaphiophylla,Swamp Paperbark,Myrtaceae,,No,No,No,No,
12896282.2793,-3758114.7969,12171,18974,2019/05/10 03:21:27+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896281.5783,-3758121.381,12172,18975,2019/05/10 03:20:51+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896273.9077,-3758127.5474,12173,18976,2019/05/10 03:24:06+00,Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12896271.0778,-3758124.2036,12174,18977,2019/05/10 03:20:38+00,Perth,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,No,No,No,
12896267.7821,-3758130.9138,12175,18978,2019/05/10 03:22:48+00,Perth,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12896266.6311,-3758135.9546,12176,18979,2019/05/10 03:23:43+00,Perth,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12896274.8126,-3758138.4087,12177,18980,2019/05/10 03:21:27+00,Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12896272.084,-3758145.6814,12178,18981,2019/05/10 03:20:38+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896266.8943,-3758159.7321,12179,18982,2019/05/10 03:21:14+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896257.7115,-3758158.2731,12180,18983,2019/05/10 03:23:10+00,Perth,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,No,No,No,
12896261.4907,-3758171.0469,12181,18984,2019/05/10 03:21:27+00,Perth,Eucalyptus utilis,Coastal Moort,Myrtaceae,,No,No,No,No,
12896255.8758,-3758177.5312,12182,18985,2019/05/10 03:22:22+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896249.5735,-3758172.8012,12183,18986,2019/05/10 03:21:58+00,Perth,Eucalyptus camaldulensis 'Obtusa',River Red Gum,Myrtaceae,,No,No,No,No,
12896248.2951,-3758181.6276,12184,18987,2019/05/10 03:21:27+00,Perth,Agonis flexuosa,WA Peppermint,Myrtaceae,,No,No,No,No,
12896241.4092,-3758187.9918,12185,18988,2019/05/10 03:24:06+00,Perth,Eucalyptus utilis,Coastal Moort,Myrtaceae,,No,No,No,No,
12896239.2483,-3758186.5959,12186,18989,2019/05/10 03:22:22+00,Perth,Lagunaria patersonia,Norfolk Island Hibiscus,Malvaceae,,No,No,No,No,
12896247.0544,-3758198.8092,12187,18990,2019/05/10 03:23:10+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896238.7357,-3758205.6551,12188,18991,2019/05/10 03:24:19+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12896232.4982,-3758213.1505,12189,18992,2019/05/10 03:22:22+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12896234.0467,-3758220.1018,12190,18993,2019/05/10 03:22:22+00,Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896226.2114,-3758217.9708,12191,18994,2019/05/10 03:21:27+00,Perth,Eucalyptus camaldulensis 'Obtusa',River Red Gum,Myrtaceae,,No,No,No,No,
12896223.8695,-3758230.9159,12192,18995,2019/05/10 03:19:45+00,Perth,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,No,No,No,
12896216.8454,-3758238.391,12193,18996,2019/05/10 03:23:43+00,Perth,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,No,No,No,
12895961.4482,-3758102.9153,12194,18997,2019/05/10 03:22:22+00,Perth,Eucalyptus grandis,Rose Gum,Myrtaceae,,No,No,No,No,
12895984.9856,-3758089.8422,12195,18998,2019/05/10 03:23:43+00,Perth,Eucalyptus camaldulensis 'Obtusa',River Red Gum,Myrtaceae,,No,No,No,No,
12895386.9835,-3756867.6725,12196,19000,2019/05/10 03:20:51+00,WEST PERTH,Lophostemon confertus,Queensland Box,Myrtaceae,,No,No,No,No,
12897693.0407,-3756501.326,12197,19001,2019/05/10 03:19:45+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897687.2661,-3756512.6938,12198,19002,2017/02/21 00:00:00+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897681.2284,-3756524.4854,12199,19003,2017/02/21 00:00:00+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897675.8461,-3756536.0984,12200,19004,2019/05/10 03:19:45+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897668.5933,-3756547.962,12201,19005,2017/07/02 00:00:00+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897654.3915,-3756576.1144,12202,19006,2017/07/02 00:00:00+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897663.6721,-3756533.2171,12203,19007,2017/02/21 00:00:00+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897658.657,-3756543.4541,12204,19008,2019/05/10 00:00:00+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897668.2266,-3756524.5798,12205,19009,2017/02/21 00:00:00+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897678.0701,-3756506.2496,12206,19010,2017/02/21 00:00:00+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897682.2401,-3756498.086,12207,19011,2017/02/21 00:00:00+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897685.3075,-3756382.7662,12208,19012,2019/05/10 03:23:25+00,PERTH,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12898386.0765,-3756841.5621,12211,19015,2019/05/10 03:24:06+00,PERTH,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12898055.6625,-3756811.7904,12213,19017,2019/05/10 03:21:27+00,PERTH,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12897996.4758,-3756907.892,12214,19018,2019/05/10 03:23:25+00,PERTH,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12898018.1931,-3756873.2099,12216,19020,2019/05/10 03:20:51+00,PERTH,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12898010.5859,-3756853.1242,12217,19021,2019/05/10 03:23:10+00,PERTH,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12898205.6872,-3756801.2918,12218,19022,2019/05/10 03:20:38+00,PERTH,Nyssa sylvatica,Tupelo,Cornaceae,,,No,No,No,
12897382.8421,-3756953.8116,12220,19024,2019/05/10 03:22:48+00,PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12897398.5625,-3756959.5648,12221,19025,2019/05/10 03:20:21+00,PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12897647.4243,-3756949.5877,12233,19037,2019/05/10 03:23:43+00,Perth,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12898362.6983,-3757530.421,12236,19040,2019/05/10 00:00:00+00,PERTH,Fraxinus oxycarpa 'Raywoodii',Claret Ash,Oleaceae,,No,No,No,No,
12898088.6278,-3757491.3745,12241,19045,2019/05/10 03:20:38+00,PERTH,Lophostemon confertus,Queensland Box,Myrtaceae,,No,No,No,No,
12898086.8401,-3757487.7228,12242,19046,2019/05/10 03:23:10+00,PERTH,Lophostemon confertus,Queensland Box,Myrtaceae,,No,No,No,No,
12897619.5843,-3757241.6904,12243,19047,2014/06/30 00:00:00+00,PERTH,Liquidambar styraciflua,Liquidambar,Altingiaceae,1.6,No,No,No,No,
12897470.2231,-3757431.617,12248,19052,2019/05/10 03:19:45+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897482.7879,-3757436.5424,12249,19053,2019/05/10 03:20:21+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897464.6069,-3757444.8108,12250,19054,2019/05/10 03:24:06+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897460.1713,-3757456.5736,12251,19055,2019/05/10 03:23:25+00,Perth,Brachychiton acerifolius,Illawarra Flame Tree,Malvaceae,,No,No,No,No,
12897477.2544,-3757451.6593,12252,19056,2019/05/10 03:23:25+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897475.3271,-3757418.1692,12253,19057,2019/05/10 03:19:28+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897455.6459,-3757468.5483,12254,19058,2019/05/10 03:21:45+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897493.5676,-3757408.8482,12255,19059,2019/05/10 03:21:45+00,Perth,Brachychiton acerifolius,Flame Tree,Malvaceae,,No,No,No,No,
12896964.6601,-3756989.478,12256,19060,2019/05/10 03:23:10+00,PERTH,Liquidambar styraciflua,North American Sweet Gum,Altingiaceae,,No,No,No,No,
12897168.8069,-3757056.0751,12259,19063,2019/05/10 03:22:22+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897179.8955,-3757059.9101,12260,19064,2019/05/10 03:20:38+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896970.0974,-3756979.5781,12261,19065,2019/05/10 03:24:06+00,PERTH,Liquidambar styraciflua,North American Sweet Gum,Altingiaceae,,No,No,No,No,
12896780.5058,-3756905.0385,12265,19069,2019/05/10 03:21:58+00,PERTH,Liquidambar styraciflua,North American Sweet Gum,Altingiaceae,,No,No,No,No,
12896698.4912,-3756871.1352,12266,19070,2019/05/10 03:21:58+00,PERTH,Liquidambar styraciflua,North American Sweet Gum,Altingiaceae,,No,No,No,No,
12896704.402,-3756873.1433,12267,19071,2019/05/10 03:21:14+00,PERTH,Liquidambar styraciflua,North American Sweet Gum,Altingiaceae,,No,No,No,No,
12896652.526,-3756853.3115,12268,19072,2019/05/10 03:22:22+00,PERTH,Liquidambar styraciflua,North American Sweet Gum,Altingiaceae,,No,No,No,No,
12898231.8247,-3757812.9516,12272,19076,2019/05/10 03:20:21+00,PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12898213.5775,-3757827.0109,12273,19077,2012/06/01 00:00:00+00,Perth,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12898239.868,-3757835.7393,12274,19078,2019/05/10 03:24:06+00,Perth,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12898337.682,-3757850.4476,12275,19079,2019/05/10 03:20:51+00,PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12898387.8143,-3757832.1294,12276,19080,2019/05/10 03:23:10+00,PERTH,Melaleuca quinquenervia,Broad Leaved Paperbark,Myrtaceae,,No,No,No,No,
12898392.6725,-3757821.2313,12277,19081,2019/05/10 03:22:22+00,PERTH,Melaleuca quinquenervia,Broad Leaved Paperbark,Myrtaceae,,No,No,No,No,
12898398.0559,-3757810.2019,12278,19082,2019/05/10 03:19:45+00,PERTH,Melaleuca quinquenervia,Broad Leaved Paperbark,Myrtaceae,,No,No,No,No,
12898404.7523,-3757786.6988,12279,19083,2019/05/10 03:21:27+00,PERTH,Melaleuca quinquenervia,Broad Leaved Paperbark,Myrtaceae,,No,No,No,No,
12898034.2065,-3757752.6145,12280,19084,2019/05/10 00:00:00+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12898020.5046,-3757744.4635,12281,19085,2019/05/10 00:00:00+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12898012.2471,-3757739.9743,12282,19086,2019/05/10 00:00:00+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896739.0618374,-3757248.67581604,12285,19089,2024/05/30 16:00:00+00,PERTH,Lophostemon confertus,Queensland Box,Myrtaceae,2,No,No,No,No,
12896733.5319,-3757216.1333,12286,19090,2019/05/10 00:00:00+00,PERTH,Lophostemon confertus,Queensland Box,Myrtaceae,,No,No,No,No,
12896747.2389,-3757222.0706,12287,19091,2019/05/10 00:00:00+00,PERTH,Lophostemon confertus,Queensland Box,Myrtaceae,,No,No,No,No,
12897070.1809,-3757538.6659,12290,19094,2019/05/10 03:21:45+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896853.5133,-3757488.234,12291,19095,2019/05/10 03:21:27+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896817.7199,-3757499.9203,12292,19096,2019/05/10 03:20:21+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896812.7251,-3757493.191,12293,19097,2019/05/10 03:19:28+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896793.8338,-3757492.8265,12294,19098,2019/05/10 03:23:10+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896780.9845,-3757461.2862,12295,19099,2019/05/10 03:19:28+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896776.6823,-3757481.2737,12296,19100,2019/05/10 03:20:51+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896785.7201,-3757463.0421,12297,19101,2019/05/10 03:22:22+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896774.8539,-3757459.8702,12298,19102,2019/05/10 03:24:19+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896796.57,-3757498.6184,12299,19103,2019/05/10 03:21:45+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896764.1671,-3757482.2156,12300,19104,2019/05/10 03:23:25+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896751.518,-3757480.6966,12301,19105,2019/05/10 03:23:10+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896729.5365,-3757442.3916,12303,19107,2015/07/15 00:00:00+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896573.6987,-3757439.5158,12304,19108,2019/05/10 03:20:21+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12897079.0791,-3757541.6724,12305,19109,2019/05/10 03:22:22+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896277.1713,-3757221.5304,12306,19110,2019/05/10 03:21:27+00,PERTH,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12896280.6147,-3757239.3998,12307,19111,2019/05/10 03:19:28+00,PERTH,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12896282.7761,-3757238.8903,12308,19112,2019/05/10 03:23:25+00,PERTH,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12896274.5373,-3757221.7153,12309,19113,2019/05/10 03:23:43+00,PERTH,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12896370.0757,-3757177.7577,12310,19114,2019/05/10 03:24:06+00,Perth,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12896384.6156,-3757182.303,12311,19115,2019/05/10 03:21:14+00,Perth,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12896392.3785,-3757165.5,12312,19116,2019/05/10 03:22:22+00,PERTH,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12896401.5408,-3757155.9656,12313,19117,2019/05/10 03:23:10+00,Perth,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12896413.9504,-3757156.2044,12314,19118,2019/05/10 03:20:21+00,PERTH,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12896442.838,-3757138.4318,12315,19119,2019/05/10 03:21:14+00,PERTH,Corymbia ficifolia (Hybrid),Red Flowering Gum (hybrid),Myrtaceae,1.5,No,No,No,No,
12896402.1158,-3757460.8554,12316,19120,2019/05/10 03:20:38+00,Perth,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,No,No,No,
12896403.0976,-3757471.8001,12317,19121,2019/05/10 03:21:27+00,Perth,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,No,No,No,
12896390.1092,-3757471.1526,12318,19122,2019/05/10 03:21:58+00,Perth,Corymbia gummifera,Red Bloodwood,Myrtaceae,,,No,No,No,
12896381.3766,-3757473.9941,12319,19123,2019/05/10 03:23:25+00,Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
